diamond 8 20年01月02日20时24小时城市预报
  20  01  02  20  24  2396
58654	120.08	28.67	175	1	0	0	8	18	2	0	0
58656	120.97	28.12	8	0	0	0	9	16	1	0	0
58657	120.28	28.15	58	1	0	0	10	20	2	0	0
58658	120.68	28.15	34	1	0	0	9	18	2	0	0
58659	120.65	28.03	28	0	0	0	9	18	2	0	0
58660	121.13	28.85	8	2	0	0	8	15	7	0	0
58664	121.37	28.37	35	1	0	0	8	17	2	0	0
58665	121.42	28.62	5	1	0	0	8	17	2	0	0
58667	121.27	28.08	96	1	0	0	9	15	1	0	0
58742	119.55	28.12	163	1	0	0	9	20	1	0	0
58745	119.07	27.62	369	1	0	0	8	19	1	270	3
58746	119.7	27.55	539	1	0	0	7	17	2	0	0
58750	120.08	27.78	105	1	0	0	7	19	2	0	0
58751	120.55	27.68	5	1	0	0	9	18	1	270	3
58752	120.65	27.78	40	1	0	0	10	18	1	0	0
58755	120.23	27.3	8	1	0	0	10	20	1	90	3
58760	121.15	27.83	69	1	0	0	10	13	1	45	3
51886	90.85	38.25	2945	0	180	0	-19	-5	0	225	0
52602	93.33	38.75	2770	0	135	0	-19	-3	0	180	0
52657	100.25	38.18	2787	1	225	0	-17	0	1	225	0
52713	95.37	37.85	3173	0	90	0	-17	-1	0	180	0
52737	97.37	37.37	2982	1	315	0	-14	0	0	225	0
52745	99.03	37.3	3417	1	270	0	-17	0	0	270	0
52754	100.13	37.33	3302	1	90	0	-14	-2	1	270	0
52765	101.62	37.38	2850	1	135	0	-16	0	1	270	0
52818	94.9	36.42	2808	1	135	0	-14	1	1	90	0
52833	98.48	36.92	2950	2	225	0	-14	2	1	180	0
52836	98.1	36.3	3191	1	135	0	-12	2	1	135	0
52853	100.98	36.92	3010	1	90	0	-17	1	1	225	0
52855	101.23	36.68	2634	1	0	0	-12	4	0	0	0
56646	99.92	26.53	2991	1	0	0	-2	18	1	0	0
56755	100.48	25.35	1669	1	0	0	6	19	1	0	0
56742	99.37	25.9	1659	3	0	0	1	20	3	0	0
56840	98.3	24.82	1013	3	0	0	8	23	3	0	0
56835	97.82	24.07	959	3	0	0	11	22	3	0	0
57574	112.4	29.37	36	7	0	0	4	6	7	0	0
57671	112.37	28.85	37	7	0	0	4	6	7	0	0
57674	112.38	28.57	46	7	0	0	4	6	7	0	0
57666	112.13	28.52	52	7	0	0	3	5	7	0	0
57669	111.22	28.38	128	7	0	0	4	7	7	0	0
57780	113.17	27.87	75	7	315	0	6	9	7	315	0
57781	113.5	27.65	74	7	315	0	7	10	7	315	0
57779	113.35	27	103	1	315	0	8	13	1	315	0
57882	113.55	26.78	135	1	315	0	9	14	1	315	0
57886	113.78	26.5	225	1	315	0	10	19	1	315	0
52856	100.62	36.27	2835	0	0	0	-11	4	1	0	0
52862	101.68	36.95	2450	1	0	0	-14	4	0	0	0
52863	101.95	36.82	2480	2	90	0	-12	2	0	225	0
52866	101.75	36.72	2295	1	0	0	-9	4	0	0	0
52868	101.43	36.03	2237	0	0	0	-8	7	1	0	0
52869	101.57	36.52	2668	1	0	0	-9	4	0	0	0
52874	102.38	36.48	1980	1	135	0	-8	5	1	135	0
52875	102.1	36.5	2125	1	90	0	-9	5	1	135	0
52876	102.85	36.32	1814	1	225	0	-7	6	1	135	0
52877	102.27	36.1	2835	1	135	0	-12	2	0	45	0
52943	99.98	35.58	3323	0	0	0	-16	3	1	0	0
52955	100.75	35.58	3201	0	0	0	-15	5	1	0	0
52957	100.65	35.27	3289	0	0	0	-13	6	1	0	0
52963	102.03	35.93	2085	1	90	0	-7	5	1	45	0
52968	101.47	35.03	3663	1	180	0	-15	1	1	270	3
52972	102.55	35.83	1870	1	135	0	-6	6	0	45	3
52974	102.02	35.52	2491	1	135	0	-9	4	1	0	0
56016	95.6	33.85	4179	14	225	0	-16	-3	14	225	0
56018	95.3	32.9	4066	14	225	0	-16	-2	14	180	0
56021	95.78	34.13	4175	14	225	0	-17	-4	14	225	0
56029	97.02	33.02	3681	14	180	0	-16	3	14	225	0
56033	98.22	34.92	4272	1	225	0	-19	-4	2	225	0
56034	97.13	33.8	4415	14	225	0	-24	-8	2	225	0
56043	100.25	34.47	3719	1	225	0	-15	2	1	225	4
56045	99.9	33.97	4050	1	225	0	-22	-4	2	225	3
56046	99.65	33.75	3968	1	225	0	-24	-4	2	225	4
56065	101.6	34.73	3500	1	180	0	-16	4	1	270	3
56067	101.48	33.43	3629	1	225	0	-13	5	1	225	3
56125	96.48	32.2	3644	14	225	0	-13	4	14	225	0
56151	100.75	32.93	3630	14	225	0	-12	6	2	225	0
53543	109.98	39.83	1460	0	270	0	-8	1	0	225	0
53457	110.03	40.4	1012	0	270	0	-15	-2	0	225	0
53533	108.72	39.85	1390	0	270	0	-13	1	0	225	0
53529	107.98	39.1	1381	0	270	0	-14	3	0	225	0
53730	107.48	38.18	1335	0	270	0	-12	5	0	225	0
53512	106.8	39.8	1093	0	225	3	-14	0	0	225	3
53522	107.83	40.05	1185	0	270	0	-15	2	0	225	0
53547	109.03	39.1	1313	0	270	0	-14	4	0	225	0
52495	104.8	40.17	1326	0	90	0	-16	1	0	90	0
53446	109.85	40.67	1069	0	225	0	-16	-3	0	225	0
53455	110.53	40.55	1001	0	225	0	-13	-2	0	225	0
53357	110.05	42.03	1361	0	225	0	-16	-3	0	225	0
53343	109.97	41.77	1613	0	225	0	-12	-3	0	225	0
53352	110.43	41.7	1376	0	225	0	-17	-2	0	225	0
53419	107	40.33	1057	0	270	0	-12	-2	0	270	0
53420	107.13	40.9	1058	0	270	0	-13	-3	0	270	0
53348	109.13	41.02	1080	0	270	0	-16	-3	0	270	0
53337	108.27	41.1	1024	0	270	0	-17	-4	0	270	0
53433	108.65	40.73	1022	0	270	0	-12	-3	0	270	0
53336	108.52	41.57	1290	0	270	3	-16	-4	0	270	3
53367	111.23	41.32	1603	0	225	0	-17	-1	0	225	0
53149	110.13	42.53	1226	0	225	0	-14	-1	0	225	0
